SGP_id,Title,Producer,Category,Place,Type,Abstract,Coverage (Years),layer_url,layer_thumb,Available Formats,Users with View Permissions
1228511075,Exit Points (XIT),DMTI Spatial Inc.,Transportation,Canada,vector,"<p>The exit layer is comprised of points containing exit number and direction attribution.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1228511075"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Streets_XIT_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3044841611,Wood Use Area,Ontario Ministry of Natural Resources,Physical Environment,Ontario,vector,<p>A Wood Use Area is a polygon feature that identifies an area used to harvest wood for construction material or fuelwood.</p> <p>Wood Use Area types collected by the Natural Resources Values Information System are: <ul><li>Building Materials Area</li> <li>Fuelwood Area</li></ul> This layer is part of what was known as the OMNR Non-Fundamental Dataset.</p>,1998 - 2005,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3044841611"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_WOODUSE.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
65321526,Transportation Stops Point,DMTI Spatial Inc.,Transportation,Canada,vector,"<p>This layer includes transportation stops like bus stops, rapid transit stations, and railway stations.</p><p> All features are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=65321526"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_TransportationStopsPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
775309809,Crown Land Use Policy Atlas (CLUPA) - Replaced,Ontario Ministry of Natural Resources,Planning,Ontario,vector,"<p>The Crown Land Use Policy Atlas (CLUPA) consists of the principal/primary land use direction and geographic extent for Crown Land, and, to be used in conjunction with, the overlay land use designations that provide supplementary direction that modifies part of the primary land use policy for the Province of Ontario. </p> <p>CLUPA Primary Land Use Area - REPLACED</p></br> <p>This layer may contain geometry from the following layers:</p><li> Provincial Parks-Regulated</li><li>Provincial Parks-Recommended</li><li>Conservation Reserves-Regulated</li><li>Conservation Reserves-Recommended</li><li>Forest Reserves</li><li>Enhanced Management Areas</li><li>Wilderness Areas</li><li>General Use Areas</li><li>Crown Game Preserves</li><p>Please refer to the <a href=""http://www.ontario.ca/page/crown-land-use-policy-atlas"">Crown Land Use Policy Atlas website</a> for authoritative information.</p><p>Retirement note: This layer has been replaced by CLUPA Provincial. </p> </br></br> <p>CLUPA Modifying Land Use Area - REPLACED</p></br> <p>Contains overlay land use designations that provide supplementary direction that modifies part of the primary land use policy for the Province of Ontario. These overlay or modifying policies are intended be read in conjunction with the primary designation and are not stand alone reporting documents. </p><p>Please refer to the <a href=""http://www.ontario.ca/page/crown-land-use-policy-atlas"">Crown Land Use Policy Atlas website</a> for authoritative information.</p><p>Retirement note: This layer has been replaced by CLUPA Overlay. </p>",2004 - 2013,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=775309809"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OGDE/OGDE_CLUPAPRI.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
3663973404,Physiography - Points (PHP),DMTI Spatial Inc.,Geology,Canada,vector,"<p>This layer contains points of physiography across parts of Ontario. Physiography is the physical features (lines and centre lines) or physical geography of the Earth's surface. Physiography features include, but are not limited to caves, eskers and moraines.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2001 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=3663973404"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapRL_Topo_PHP_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
49853920,Ports Point,DMTI Spatial Inc.,Human Environment,Canada,vector,"<p>This point feature layer indicates the locations of ports. These are locations on a coast or shore that is equipped for mooring commercial ships for the transfer cargo to or from land.</p><p> All locations are classified using the North America Standard Industry Classification System (NAICS) and Standard Industry Classification (SIC), for further analysis. Additional tables and supporting documentation are available in the Data Dictionary and User Manual.</p>",2015 - 2023,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=49853920"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2022_CMCS_PortsPoint.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
WWIIMMPieveSStefano_1944_TIFF,"Pieve S. Stefano, Italy. 1:25,000. Map Sheet 108-111 SW, 1st Edition, Defence Overprint, 12 August 1944",Great Britain. War Office. General Staff. Geographical Section.,Historical,Canada,grid,"<p>This is a 1:25,000 scale map (defence overprint) of the region of Pieve S. Stefano, Italy. It is the first edition of this map, published on August 12, 1944 by the Geographical Section, General Staff (GSGS) of the War Office of Great Britain.</p><p>This overprint was referenced from air photographs taken August 4, 1944, and utilizes the North Italy Grid.</p>",1944,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=WWIIMMPieveSStefano_1944_TIFF"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/OpenContent/WWIIMMPieveSStefano_1944_TIFF.png,Various geospatial formats available.,Public
2459782206,"Digital Boundary Files (DBF), 1996 Census",Statistics Canada,Boundaries,Ontario,vector,"<p>This data series contains all the Digital Boundary Files (DBF) produced by Statistics Canada for the 1996 census. This includes the following datasets:</p> <ul> <li>Census Consolidated Subdivisions</li> <li>Census Divisions</li> <li>Census Metropolitan Areas & Census Agglomerations</li> <li>Census Subdivisions</li> <li>Census Tracts</li> <li>Designated Places</li> <li>Enumeration Areas</li> <li>Federal Electoral Districts, 1987 Representation Order</li> <li>Provinces & Territories</li> <li>Urban Areas</li> </ul> <p> The original data files are from the Data Liberation Initiative (DLI), a Statistics Canada program that provides data to academic institutions in Canada. The original files have been converted from the Arcinfo Interchange E00 file format (.e00) or the MapInfo TAB file format (.tab) into a shapefile format (.shp), as part of a data migration project to enhance the spatial use of the data. The original data files, and other supporting files and documentation, are available as additional downloads from Scholars GeoPortal. </p>",1997,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2459782206"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DLI/DLI_1996_Census_DBF_Eng_Nat_cd.png,Various geospatial formats available.,Public
2563202056,Road Network File (RNF) (Intercensal),Statistics Canada,Transportation,Canada,vector,"<p>The Road Network File is a digital representation of Canada´s national road network, containing information such as major roads, street names, types, directions and address ranges. Address ranges are dwelling-based and occur mainly in large urban centres of Canada.</p><p>Intercensal Road Network Files do not replace the Road Network File that is released with every Census, which is a similar product part of the suite of geography products used in conjunction with products and services from the Census.</p>",2005 - 2022,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=2563202056"">Access this resource</a> on Scholars Geoportal.</p>",,Various geospatial formats available.,Public
1012913550,Minor Water Lines (MNWTL),DMTI Spatial Inc.,Water Resources,Canada,vector,"<p>Minor Water lines represent hydrographic line features such as canals, rivers, streams. Minor Water lines are engineered from a combination of National Topographic Data Base (NTDB) 1:50,000 and 1:250,000 scale hydrographic mapping data.</p><p><b>Note:</b> In 2012, there was a datum change from NAD83 to WGS84.</p>",2003 - 2014,"<p><a href=""http://geo.scholarsportal.info/#r/details/_uri@=1012913550"">Access this resource</a> on Scholars Geoportal.</p>",http://images.scholarsportal.info/gis/thumbnails/DMTI/DMTI_2014_CanMapW_MNWTL_ALL_PROV.png,Various geospatial formats available.,McMaster Students / Staff / Faculty only. Login required for off-campus access.
